pageName,pattern,depth,layout,hasLargeImage,causesLayoutShift,slowClickHandler,deepComponentTree,bulkDOMNodes,slowNetwork,expensiveEffects,largeJsonState,LCP,FID,CLS,TBT,renderTime,jsBundleSizeKB,hasJank,imageLoadTime,label
misuseduseEffectTest221,misused-useEffect,3,column,False,True,False,False,False,True,False,False,531.236,32.403,0.1621610882849993,0.0,973.0,10.150390625,False,0,fast
misuseduseEffectTest222,misused-useEffect,4,row,True,False,True,True,False,True,False,False,521.313,18.972,0.0,0.0,487.0,8.6826171875,False,0,fast
misuseduseEffectTest223,misused-useEffect,5,column,False,False,False,True,False,False,False,False,542.97,37.637,0.0,0.0,505.0,11.318359375,False,0,fast
misuseduseEffectTest224,misused-useEffect,2,row,True,True,True,False,False,True,True,False,2522.025,2013.009,0.0480139457546889,1963.009,2804.0,4.875,True,0,slow
misuseduseEffectTest225,misused-useEffect,3,column,False,False,False,False,False,True,True,False,512.592,3002.705,0.0,2952.7050000000004,507.0,9.794921875,True,0,slow
misuseduseEffectTest226,misused-useEffect,4,row,False,False,False,True,False,False,False,True,539.475,40.898,0.0,0.0,498.0,13.6044921875,False,0,fast
misuseduseEffectTest227,misused-useEffect,5,column,False,False,False,True,False,False,False,True,514.64,16.0,0.0,0.0,475.0,13.0791015625,False,0,fast
misuseduseEffectTest228,misused-useEffect,2,row,False,False,False,False,False,False,False,False,494.729,16.0,0.0,0.0,452.0,5.6904296875,False,0,fast
misuseduseEffectTest229,misused-useEffect,3,column,False,False,False,False,True,True,False,False,545.723,75.579,0.0,25.57900000000018,624.0,9.271484375,False,0,fast
misuseduseEffectTest230,misused-useEffect,4,row,True,False,False,False,False,True,True,False,4616.835,4030.402,0.0,3980.402,4432.0,11.615234375,True,0,slow
misuseduseEffectTest231,misused-useEffect,5,column,False,False,False,False,True,False,False,False,538.142,25.174,0.0,0.0,494.0,10.962890625,False,0,fast
misuseduseEffectTest232,misused-useEffect,2,row,True,False,False,False,False,False,True,False,3645.28,2020.364,0.0,1970.364,3330.0,8.1025390625,True,0,slow
misuseduseEffectTest233,misused-useEffect,3,column,False,False,True,False,False,False,False,False,522.664,22.01,0.0,0.0,479.0,8.0341796875,False,0,fast
misuseduseEffectTest234,misused-useEffect,4,row,True,False,True,False,False,False,True,False,4628.472,4035.185,0.0,3985.1850000000004,4456.0,9.2685546875,True,0,slow
misuseduseEffectTest235,misused-useEffect,5,column,True,False,False,True,False,False,False,False,515.31,21.234,0.0,0.0,481.0,13.37109375,False,0,fast
misuseduseEffectTest236,misused-useEffect,2,row,False,True,False,True,True,False,False,False,531.085,42.396,0.07124070881100976,0.0,1166.0,8.0361328125,False,0,fast
misuseduseEffectTest237,misused-useEffect,3,column,True,False,False,False,False,False,False,False,2614.885,19.527,0.0,0.0,1844.0,12.498046875,False,0,fast
misuseduseEffectTest238,misused-useEffect,4,row,True,False,False,False,False,False,False,False,508.337,26.272,0.0,0.0,478.0,13.6689453125,False,0,fast
misuseduseEffectTest239,misused-useEffect,5,column,False,False,False,False,True,True,False,False,533.473,96.31,0.0,46.309999999999945,492.0,11.6123046875,False,0,fast
misuseduseEffectTest240,misused-useEffect,2,row,True,False,False,False,False,False,False,False,2610.028,59.147,0.0,9.146999999999935,2027.0,4.875,False,0,fast
misuseduseEffectTest241,misused-useEffect,3,column,True,False,False,True,True,True,False,False,524.793,78.067,0.0,28.067000000000007,491.0,9.2705078125,False,0,fast
misuseduseEffectTest242,misused-useEffect,4,row,True,False,False,True,False,True,False,True,507.252,29.012,0.0,0.0,476.0,10.736328125,False,0,fast
misuseduseEffectTest243,misused-useEffect,5,column,True,False,False,False,False,False,False,False,537.147,38.129,0.0,0.0,501.0,11.6142578125,False,0,fast
misuseduseEffectTest244,misused-useEffect,2,row,True,False,True,False,False,True,False,False,2617.411,56.356,0.0,6.356000000000222,2077.0,8.98046875,False,0,fast
misuseduseEffectTest245,misused-useEffect,3,column,True,False,False,True,False,True,True,False,3550.6,3016.82,0.0,2966.8199998779296,3408.0,8.0986328125,True,0,slow
misuseduseEffectTest246,misused-useEffect,4,row,True,True,False,True,False,False,False,False,543.764,31.452,0.07886703808464565,0.0,1000.0,10.44140625,False,0,fast
misuseduseEffectTest247,misused-useEffect,5,column,True,False,False,False,True,True,False,False,529.21,91.049,0.0,41.04899999999998,498.0,12.78515625,False,0,fast
misuseduseEffectTest248,misused-useEffect,2,row,True,False,False,False,False,True,False,False,2633.794,21.464,0.0,0.0,2135.0,6.9287109375,False,0,fast
misuseduseEffectTest249,misused-useEffect,3,column,False,False,False,True,False,False,False,False,500.223,17.764,0.0,0.0,469.0,8.9775390625,False,0,fast
misuseduseEffectTest250,misused-useEffect,4,row,True,False,True,False,True,False,False,False,541.107,92.551,0.0,42.55099999999993,494.0,11.6162109375,False,0,fast
misuseduseEffectTest251,misused-useEffect,5,column,True,False,True,False,False,False,False,False,532.461,38.883,0.0,0.0,491.0,12.4931640625,False,0,fast
misuseduseEffectTest252,misused-useEffect,2,row,False,False,False,False,False,False,False,False,2628.096,16.0,0.0,0.0,2083.0,7.2216796875,False,0,fast
misuseduseEffectTest253,misused-useEffect,3,column,False,False,False,False,True,False,True,False,3598.149,3024.428,0.0,2974.4279999389646,3490.0,9.2724609375,True,0,slow
misuseduseEffectTest254,misused-useEffect,4,row,False,False,False,False,True,False,True,False,4535.254,4019.068,0.0,3969.068,4374.0,8.3251953125,True,0,slow
misuseduseEffectTest255,misused-useEffect,5,column,False,False,False,False,True,False,False,True,539.69,78.35,0.0,28.34999999999991,497.0,13.666015625,False,0,fast
misuseduseEffectTest256,misused-useEffect,2,row,False,False,False,False,True,False,False,False,511.205,54.148,0.0,4.148000000000138,474.0,5.4619140625,False,0,fast
misuseduseEffectTest257,misused-useEffect,3,column,False,False,False,False,False,False,False,False,533.991,17.779,0.0,0.0,488.0,9.794921875,False,0,fast
misuseduseEffectTest258,misused-useEffect,4,row,False,False,True,False,False,False,False,True,541.377,32.379,0.0,0.0,493.0,10.6708984375,False,0,fast
misuseduseEffectTest259,misused-useEffect,5,column,False,False,False,True,False,False,True,False,5542.988,5033.312,0.0,4983.312,5403.0,12.4912109375,True,0,slow
misuseduseEffectTest260,misused-useEffect,2,row,False,False,True,False,False,False,False,True,2611.069,20.928,0.0,0.0,1669.0,12.7939453125,False,0,fast
misuseduseEffectTest261,misused-useEffect,3,column,True,True,False,False,True,False,True,False,3539.102,3023.846,0.1702711852740477,2979.713,3796.0,8.685546875,True,0,slow
misuseduseEffectTest262,misused-useEffect,4,row,True,False,False,False,False,True,False,False,2593.68,16.0,0.0,0.0,906.0,11.029296875,False,0,fast
misuseduseEffectTest263,misused-useEffect,5,column,False,False,False,False,True,False,False,False,526.065,22.284,0.0,0.0,490.0,11.255859375,False,0,fast
misuseduseEffectTest264,misused-useEffect,2,row,True,False,False,False,False,False,False,False,2607.327,63.593,0.0,13.593000000000302,1854.0,11.9140625,False,0,fast
misuseduseEffectTest265,misused-useEffect,3,column,True,False,False,True,True,False,False,False,544.399,79.306,0.0,29.30600000000004,499.0,9.857421875,False,0,fast
misuseduseEffectTest266,misused-useEffect,4,row,False,False,False,False,False,False,True,True,4536.7,4024.369,0.0,3974.369,4363.0,10.671875,True,0,slow
misuseduseEffectTest267,misused-useEffect,5,column,False,False,False,False,False,False,False,False,517.166,29.203,0.0,0.0,640.0,9.2021484375,False,0,fast
misuseduseEffectTest268,misused-useEffect,2,row,True,False,False,True,True,True,False,False,511.305,52.62,4.414828336208728e-06,2.619999999999891,473.0,7.5146484375,False,0,fast
misuseduseEffectTest269,misused-useEffect,3,column,False,False,False,False,False,False,False,False,2613.608,61.499,0.0,11.499000000000251,1494.0,13.3779296875,False,0,fast
misuseduseEffectTest270,misused-useEffect,4,row,False,False,False,False,False,True,True,False,4553.663,4037.967,0.0,3987.966999938965,4342.0,10.6728515625,True,0,slow
misuseduseEffectTest271,misused-useEffect,5,column,False,True,False,True,True,False,True,True,5557.58,5045.132,0.16094414372089502,4996.209,5812.0,11.6142578125,True,0,slow
misuseduseEffectTest272,misused-useEffect,2,row,True,False,False,True,False,False,False,False,503.504,19.066,0.0015315440846338645,0.0,473.0,8.3955078125,False,0,fast
misuseduseEffectTest273,misused-useEffect,3,column,True,False,False,False,False,False,False,True,2617.013,57.683,0.0,7.682999938964713,2308.0,8.6845703125,False,0,fast
misuseduseEffectTest274,misused-useEffect,4,row,False,False,True,False,False,False,False,False,515.535,21.532,0.0,0.0,472.0,11.55078125,False,0,fast
misuseduseEffectTest275,misused-useEffect,5,column,False,False,False,False,True,False,False,False,529.718,28.846,0.0,0.0,498.0,12.1357421875,False,0,fast
misuseduseEffectTest276,misused-useEffect,2,row,True,False,False,False,False,True,True,False,3618.162,2023.914,0.0,1991.4449999389649,3292.0,8.39453125,True,0,slow
misuseduseEffectTest277,misused-useEffect,3,column,True,True,False,False,False,False,True,False,3526.755,3022.293,0.15800928624739263,2972.2929999999997,3765.0,6.9248046875,True,0,slow
misuseduseEffectTest278,misused-useEffect,4,row,False,False,False,False,True,True,True,False,4532.263,4018.29,0.0,3968.29,4364.0,8.6826171875,True,0,slow
misuseduseEffectTest279,misused-useEffect,5,column,True,False,False,True,True,False,False,True,550.698,87.63,0.0,37.99899999999968,509.0,10.1474609375,False,0,fast
misuseduseEffectTest280,misused-useEffect,2,row,False,False,False,False,False,True,False,False,2577.052,56.193,0.0,6.193000000000211,2051.0,7.5146484375,False,0,fast
misuseduseEffectTest281,misused-useEffect,3,column,True,True,False,False,True,True,False,False,517.696,57.49,0.22270730546729048,11.474999999999682,943.0,8.3916015625,False,0,fast
misuseduseEffectTest282,misused-useEffect,4,row,False,False,False,False,False,True,False,False,510.155,20.946,0.0,0.0,468.0,13.962890625,False,0,fast
misuseduseEffectTest283,misused-useEffect,5,column,False,False,False,True,False,False,False,True,544.288,41.693,0.0,0.0,638.0,11.90625,False,0,fast
misuseduseEffectTest284,misused-useEffect,2,row,False,False,False,True,False,True,False,False,509.289,16.0,0.0,0.0,467.0,5.4619140625,False,0,fast
misuseduseEffectTest285,misused-useEffect,3,column,False,True,False,True,False,False,False,False,530.551,45.824,0.23149360221854873,0.0,939.0,10.4462890625,False,0,fast
misuseduseEffectTest286,misused-useEffect,4,row,False,False,False,False,True,False,False,True,565.405,97.936,0.0,47.93600000000015,519.0,13.6689453125,False,0,fast
misuseduseEffectTest287,misused-useEffect,5,column,True,False,False,False,True,False,False,False,678.571,87.487,0.0,37.48700000000008,637.0,11.3193359375,False,0,fast
misuseduseEffectTest288,misused-useEffect,2,row,False,True,False,False,False,False,False,False,502.433,17.095,0.07189863290397074,0.0,1145.0,3.9306640625,False,0,fast
misuseduseEffectTest289,misused-useEffect,3,column,False,False,False,True,True,False,True,False,3552.206,3034.337,0.0,2984.337,3412.0,12.4345703125,True,0,slow
misuseduseEffectTest290,misused-useEffect,4,row,False,True,False,True,False,False,False,False,516.218,17.447,0.06852838448659712,0.0,913.0,12.494140625,False,0,fast
misuseduseEffectTest291,misused-useEffect,5,column,True,False,False,False,False,True,False,False,533.981,25.276,0.0,0.0,500.0,13.3720703125,False,0,fast
misuseduseEffectTest292,misused-useEffect,2,row,False,False,True,True,False,False,False,False,539.789,18.971,0.0,0.0,500.0,9.5673828125,False,0,fast
misuseduseEffectTest293,misused-useEffect,3,column,False,False,False,False,True,False,True,False,3563.348,3038.337,0.0,2988.337,3463.0,10.4443359375,True,0,slow
misuseduseEffectTest294,misused-useEffect,4,row,True,False,False,True,False,True,False,True,507.307,22.944,0.0,0.0,623.0,9.2685546875,False,0,fast
misuseduseEffectTest295,misused-useEffect,5,column,False,False,False,True,True,False,False,False,540.995,41.038,0.0,0.0,498.0,11.5478515625,False,0,fast
misuseduseEffectTest296,misused-useEffect,2,row,False,False,True,False,False,False,False,False,2624.749,64.944,0.0,14.94399999999996,2088.0,5.4609375,False,0,fast
misuseduseEffectTest297,misused-useEffect,3,column,False,False,False,False,False,False,False,False,516.451,28.188,0.0,0.0,474.0,9.794921875,False,0,fast
misuseduseEffectTest298,misused-useEffect,4,row,False,False,False,True,False,True,False,False,509.629,16.0,0.0,0.0,476.0,9.205078125,False,0,fast
misuseduseEffectTest299,misused-useEffect,5,column,False,False,False,True,False,False,True,False,5597.988,5029.371,0.0,4979.371,5531.0,10.732421875,True,0,slow
misuseduseEffectTest300,misused-useEffect,2,row,False,True,False,True,False,True,False,False,500.769,16.0,0.07114933046476518,0.0,1189.0,4.2880859375,False,0,fast
inlinefunctionsTest1,inline-functions,3,column,False,False,True,True,False,False,False,False,2052.4983,149.0,0.0,219.0,789.9499300012683,9.2080078125,False,0,fast
inlinefunctionsTest2,inline-functions,4,row,False,True,False,False,False,False,False,True,11842.4081,10000.0,0.0,10049.0,6098.036250041521,8.033203125,True,0,slow
inlinefunctionsTest3,inline-functions,5,column,False,False,False,False,False,False,True,False,2325.19725,175.0,0.0,236.0,818.4085760522842,11.548828125,False,0,fast
inlinefunctionsTest4,inline-functions,2,row,True,False,True,True,False,False,False,False,9764.614,8080.0,0.0,8126.0,3335.083751989479,5.9853515625,True,0,slow
inlinefunctionsTest5,inline-functions,3,column,True,False,False,False,True,False,False,False,1578.23925,168.0,4.414828336208728e-06,118.0,936.528340036049,7.4482421875,False,0,fast
inlinefunctionsTest6,inline-functions,4,row,False,True,True,True,False,False,True,True,11996.59975,10000.0,0.0,10063.0,6227.8455159580235,9.79296875,True,0,slow
inlinefunctionsTest7,inline-functions,5,column,False,False,False,True,False,False,False,False,2374.642,178.0,0.0,282.0,816.2767860187054,11.5498046875,False,0,fast
inlinefunctionsTest8,inline-functions,2,row,False,False,False,False,False,False,False,True,1560.5579999999998,146.0,0.0,96.0,1153.2857780119896,6.27734375,False,0,fast
inlinefunctionsTest9,inline-functions,3,column,False,False,False,False,False,False,True,False,1618.8884999999998,146.0,0.0,134.0,777.1202640319634,5.39453125,False,0,fast
inlinefunctionsTest10,inline-functions,4,row,True,False,False,False,True,False,True,False,12000.1513,10000.0,0.0,10048.0,6235.67612001966,9.7939453125,True,0,slow
inlinefunctionsTest11,inline-functions,5,column,False,False,False,False,True,False,False,True,2078.4532,144.0,0.0,136.0,1294.5610239470482,10.083984375,False,0,fast
inlinefunctionsTest12,inline-functions,2,row,False,False,False,False,False,False,True,False,1910.8294000000003,145.0,0.0,114.0,757.6132420757627,7.4501953125,False,0,fast
inlinefunctionsTest13,inline-functions,3,column,False,False,False,False,False,False,True,False,11843.341550000001,10000.0,0.0,10047.0,4722.839815997275,8.6220703125,True,0,slow
inlinefunctionsTest14,inline-functions,4,row,False,True,False,True,False,False,False,True,1948.8637000000003,147.0,0.0,155.0,787.5674799950266,7.4462890625,False,0,fast
inlinefunctionsTest15,inline-functions,5,column,True,False,True,False,False,True,True,True,2554.6735,147.0,0.0,172.0,1472.7342000225974,14.7763671875,False,0,fast
inlinefunctionsTest16,inline-functions,2,row,False,False,False,False,False,False,False,False,1848.4479999999999,149.0,0.0,183.0,780.2308719980239,9.2109375,False,0,fast
inlinefunctionsTest17,inline-functions,3,column,True,True,False,False,False,False,False,True,11999.70235,10000.0,0.0,10061.0,4781.266720069927,9.794921875,True,0,slow
inlinefunctionsTest18,inline-functions,4,row,True,False,True,False,False,False,False,False,2277.836,144.0,0.0,213.0,792.6477519844054,10.671875,False,0,fast
inlinefunctionsTest19,inline-functions,5,column,True,False,False,True,True,True,False,False,12147.8792,10000.0,0.0,10059.0,7590.059417960486,10.6708984375,True,0,slow
inlinefunctionsTest20,inline-functions,2,row,False,False,True,False,False,False,False,False,9723.4,8040.999999999999,0.0,8087.999999999999,3420.8436999834776,5.3974609375,True,0,slow
inlinefunctionsTest21,inline-functions,3,column,True,False,False,True,True,False,False,True,8319.4856,6073.0,0.0,6158.0,7913.199910056075,11.84765625,True,0,slow
inlinefunctionsTest22,inline-functions,4,row,True,True,True,False,False,True,False,False,2064.04925,145.0,0.0,121.0,847.1053320049999,8.3251953125,False,0,fast
inlinefunctionsTest23,inline-functions,5,column,False,False,False,False,False,True,False,False,2317.1016,155.0,0.0,168.0,1450.8711319837375,11.84375,True,0,slow
inlinefunctionsTest24,inline-functions,2,row,False,False,True,False,False,True,False,False,9986.8897,8074.0,0.0,8152.0,3408.4576120629117,7.4521484375,True,0,slow
inlinefunctionsTest25,inline-functions,3,column,False,False,True,False,True,False,False,False,1553.69025,150.0,0.0,100.0,1174.0686880274773,7.44921875,False,0,fast
inlinefunctionsTest26,inline-functions,4,row,False,False,False,True,False,False,False,False,10235.6528,8082.000000000001,0.0,8138.000000000001,9949.982048036421,10.0869140625,True,0,slow
inlinefunctionsTest27,inline-functions,5,column,False,False,False,False,False,True,False,False,12000.571200000002,10000.0,0.0,10050.0,7764.251020043186,9.4970703125,True,0,slow
inlinefunctionsTest28,inline-functions,2,row,False,True,False,False,False,False,True,False,1955.4803499999998,150.0,0.0,155.0,769.7982320007277,8.0380859375,False,0,fast
inlinefunctionsTest29,inline-functions,3,column,True,False,False,False,True,True,False,False,2016.4735000000003,149.0,0.0,186.0,785.5096199702263,8.9140625,False,0,fast
inlinefunctionsTest30,inline-functions,4,row,False,False,False,False,True,False,False,True,1897.7534500000004,147.0,0.0,111.0,1274.1622679481027,8.033203125,False,0,fast
inlinefunctionsTest31,inline-functions,5,column,False,True,False,True,False,False,False,False,533.635,35.092,0.0,0.0,503.0,10.962890625,False,0,fast
inlinefunctionsTest32,inline-functions,2,row,False,False,True,True,False,True,False,False,518.969,32.961,0.0,0.0,471.0,11.556640625,False,0,fast
inlinefunctionsTest33,inline-functions,3,column,True,False,False,True,False,False,False,False,516.273,16.503,0.0,0.0,477.0,8.6220703125,False,0,fast
inlinefunctionsTest34,inline-functions,4,row,True,False,False,True,True,False,True,False,4563.986,4035.899,0.0,3985.8990000000003,4302.0,11.259765625,True,0,slow
inlinefunctionsTest35,inline-functions,5,column,True,False,False,False,False,False,False,True,554.733,39.669,0.0,0.0,512.0,14.189453125,False,0,fast
inlinefunctionsTest36,inline-functions,2,row,False,True,False,False,False,False,False,False,571.145,21.414,0.0,0.0,513.0,7.7431640625,False,0,fast
inlinefunctionsTest37,inline-functions,3,column,False,False,False,True,False,True,False,False,526.623,21.105,0.0,0.0,490.0,10.087890625,False,0,fast
inlinefunctionsTest38,inline-functions,4,row,True,False,False,False,True,False,True,False,4559.406,4038.76,0.0,3988.7599999999998,4299.0,10.671875,True,0,slow
inlinefunctionsTest39,inline-functions,5,column,False,True,False,False,False,False,False,False,512.348,17.085,0.0,0.0,471.0,13.0146484375,False,0,fast
inlinefunctionsTest40,inline-functions,2,row,True,False,False,False,True,False,False,False,519.966,36.922,0.0,0.0,476.0,8.3291015625,False,0,fast
inlinefunctionsTest41,inline-functions,3,column,False,False,False,True,False,False,False,False,515.822,24.524,0.0,0.0,476.0,8.3271484375,False,0,fast
inlinefunctionsTest42,inline-functions,4,row,True,False,False,False,False,True,True,False,4537.962,4016.372,0.0,3966.372,4375.0,9.2041015625,True,0,slow
inlinefunctionsTest43,inline-functions,5,column,True,False,False,True,False,False,False,False,549.545,41.323,0.0,0.0,507.0,12.720703125,False,0,fast
inlinefunctionsTest44,inline-functions,2,row,False,False,True,False,False,False,False,False,511.66,17.015,0.0,0.0,465.0,8.33203125,False,0,fast
inlinefunctionsTest45,inline-functions,3,column,False,False,True,True,True,True,False,False,515.413,25.234,0.0,0.0,471.0,7.7412109375,False,0,fast
inlinefunctionsTest46,inline-functions,4,row,True,True,False,False,False,False,False,True,527.429,37.167,0.0,0.0,495.0,9.4970703125,False,0,fast
inlinefunctionsTest47,inline-functions,5,column,False,False,False,False,False,False,True,False,5561.908,5033.797,0.0,4983.796999938965,5423.0,11.548828125,True,0,slow
inlinefunctionsTest48,inline-functions,2,row,False,False,False,False,True,False,False,True,523.584,19.231,0.0,0.0,467.0,8.623046875,False,0,fast
inlinefunctionsTest49,inline-functions,3,column,False,False,True,True,True,True,False,False,524.583,30.793,0.0,0.0,487.0,9.5009765625,False,0,fast
inlinefunctionsTest50,inline-functions,4,row,True,False,False,True,False,False,False,False,548.997,40.007,0.0,0.0,500.0,9.7919921875,False,0,fast
inlinefunctionsTest51,inline-functions,5,column,True,True,False,True,False,False,False,False,550.016,42.751,0.0,0.0,508.0,13.8955078125,False,0,fast
inlinefunctionsTest52,inline-functions,2,row,False,True,False,False,False,False,False,False,499.734,16.0,0.0,0.0,448.0,4.8115234375,False,0,fast
inlinefunctionsTest53,inline-functions,3,column,False,False,False,False,False,False,False,False,542.039,27.807,0.0,0.0,488.0,7.740234375,False,0,fast
inlinefunctionsTest54,inline-functions,4,row,True,False,False,False,True,False,False,False,540.039,35.804,0.0,0.0,499.0,13.017578125,False,0,fast
inlinefunctionsTest55,inline-functions,5,column,True,False,False,True,False,False,True,False,5585.349,5038.179,0.0,4988.179,5379.0,11.8427734375,True,0,slow
inlinefunctionsTest56,inline-functions,2,row,False,False,False,True,True,False,False,False,523.138,22.149,0.0,0.0,470.0,11.8505859375,False,0,fast
inlinefunctionsTest57,inline-functions,3,column,False,False,False,False,False,True,False,False,509.82,18.486,0.0,0.0,462.0,8.3271484375,False,0,fast
inlinefunctionsTest58,inline-functions,4,row,True,True,False,False,True,True,False,False,528.561,26.981,0.0,0.0,653.0,10.96484375,False,0,fast
inlinefunctionsTest59,inline-functions,5,column,False,False,True,True,False,False,False,False,529.804,33.052,0.0,0.0,485.0,11.25390625,False,0,fast
inlinefunctionsTest60,inline-functions,2,row,False,False,False,True,True,True,False,False,523.832,29.207,0.0,0.0,474.0,8.623046875,False,0,fast
inlinefunctionsTest61,inline-functions,3,column,False,False,False,False,False,True,True,False,3532.474,3019.857,0.0,2969.857,3361.0,10.3798828125,True,0,slow
inlinefunctionsTest62,inline-functions,4,row,True,False,False,True,True,False,False,False,523.996,35.415,0.0,0.0,480.0,9.79296875,False,0,fast
inlinefunctionsTest63,inline-functions,5,column,False,False,False,True,False,False,False,False,510.26,18.12,0.0,0.0,472.0,10.3759765625,False,0,fast
inlinefunctionsTest64,inline-functions,2,row,False,False,True,True,False,False,False,False,529.45,42.427,0.0,0.0,476.0,8.0380859375,False,0,fast
inlinefunctionsTest65,inline-functions,3,column,False,False,False,False,False,False,False,False,510.611,298.53,0.0,335.97699999999895,1064.0,8.62109375,False,0,fast
inlinefunctionsTest66,inline-functions,4,row,True,False,False,False,False,True,False,False,550.529,19.653,0.0,0.0,514.0,11.5517578125,False,0,fast
inlinefunctionsTest67,inline-functions,5,column,True,False,False,True,False,False,True,False,5588.172,5034.939,0.0,4984.93899987793,5386.0,14.189453125,True,0,slow
inlinefunctionsTest68,inline-functions,2,row,False,False,True,True,False,False,False,False,495.578,36.643,0.0,0.0,446.0,8.0380859375,False,0,fast
inlinefunctionsTest69,inline-functions,3,column,False,False,False,False,False,False,False,False,516.246,26.342,0.0,0.0,479.0,9.5009765625,False,0,fast
inlinefunctionsTest70,inline-functions,4,row,False,True,False,False,False,False,False,False,512.445,18.483,0.0,0.0,467.0,10.0849609375,False,0,fast
inlinefunctionsTest71,inline-functions,5,column,False,False,False,False,False,True,False,False,524.56,35.911,0.0,0.0,488.0,12.4296875,False,0,fast
inlinefunctionsTest72,inline-functions,2,row,False,False,False,False,False,False,False,False,534.513,36.312,0.0,0.0,480.0,6.865234375,False,0,fast
inlinefunctionsTest73,inline-functions,3,column,False,False,False,False,False,True,False,False,513.304,17.158,0.0,0.0,464.0,5.98046875,False,0,fast
inlinefunctionsTest74,inline-functions,4,row,False,False,False,True,False,False,False,False,515.13,22.589,0.0,0.0,464.0,8.0322265625,False,0,fast
inlinefunctionsTest75,inline-functions,5,column,False,False,True,True,False,False,True,False,5587.586,5034.757,0.0,4984.7570000000005,5439.0,11.546875,True,0,slow
inlinefunctionsTest76,inline-functions,2,row,False,True,True,False,True,False,False,False,514.48,24.278,0.0,0.0,455.0,4.224609375,False,0,fast
inlinefunctionsTest77,inline-functions,3,column,False,True,False,True,True,False,False,False,511.902,29.248,0.0,0.0,469.0,10.087890625,False,0,fast
inlinefunctionsTest78,inline-functions,4,row,False,True,False,False,True,False,True,False,4551.852,4025.37,0.0,3975.3700000000003,4341.0,12.724609375,True,0,slow
inlinefunctionsTest79,inline-functions,5,column,False,False,True,False,False,True,True,False,5562.713,5031.532,0.0,4981.532,5357.0,11.8427734375,True,0,slow
inlinefunctionsTest80,inline-functions,2,row,False,True,False,True,False,False,False,False,505.337,26.222,0.0,0.0,465.0,8.9169921875,False,0,fast
inlinefunctionsTest81,inline-functions,3,column,True,False,False,False,False,False,False,False,526.053,16.0,0.0,0.0,721.0,9.5,False,0,fast
inlinefunctionsTest82,inline-functions,4,row,False,True,False,False,True,False,False,True,516.113,23.551,0.0,0.0,469.0,11.2568359375,False,0,fast
inlinefunctionsTest83,inline-functions,5,column,False,False,False,False,True,False,True,False,5560.837,5033.95,0.0,4983.950000000001,5359.0,12.4267578125,True,0,slow
inlinefunctionsTest84,inline-functions,2,row,False,True,True,True,False,True,False,False,513.92,16.0,0.0,0.0,464.0,4.8115234375,False,0,fast
inlinefunctionsTest85,inline-functions,3,column,False,False,False,False,False,True,False,False,507.465,21.762,0.0,0.0,468.0,7.154296875,False,0,fast
inlinefunctionsTest86,inline-functions,4,row,True,False,False,False,True,False,False,False,522.704,19.618,0.0,0.0,483.0,11.5517578125,False,0,fast
inlinefunctionsTest87,inline-functions,5,column,True,True,False,False,False,False,True,True,5528.101,5028.575,0.0,4978.575,5389.0,10.375,True,0,slow
inlinefunctionsTest88,inline-functions,2,row,True,False,True,False,False,False,False,False,506.928,20.376,0.0,0.0,457.0,11.556640625,False,0,fast
inlinefunctionsTest89,inline-functions,3,column,True,False,False,True,False,False,True,True,502.125,3004.318,0.0,2954.318,465.0,8.9140625,True,0,slow
inlinefunctionsTest90,inline-functions,4,row,False,False,False,False,False,True,True,True,4546.766,4041.786,0.0,3991.785999938965,4338.0,13.3125,True,0,slow
inlinefunctionsTest91,inline-functions,5,column,False,False,False,False,True,False,True,False,5540.765,5042.501,0.0,4992.500999999999,5350.0,14.482421875,True,0,slow
inlinefunctionsTest92,inline-functions,2,row,True,False,False,False,False,True,False,False,483.621,16.0,0.0,0.0,439.0,7.1572265625,False,0,fast
inlinefunctionsTest93,inline-functions,3,column,False,False,False,False,False,True,True,False,3545.95,3027.133,0.0,2977.133,3338.0,10.0869140625,True,0,slow
inlinefunctionsTest94,inline-functions,4,row,False,False,False,False,True,False,False,False,540.852,35.353,0.0,0.0,498.0,9.7900390625,False,0,fast
inlinefunctionsTest95,inline-functions,5,column,True,False,False,True,False,False,False,True,544.703,43.591,0.0,0.0,505.0,10.9599609375,False,0,fast
inlinefunctionsTest96,inline-functions,2,row,True,False,False,True,False,False,False,True,523.467,19.621,0.0,0.0,469.0,12.4365234375,False,0,fast
inlinefunctionsTest97,inline-functions,3,column,True,False,False,False,False,False,False,False,509.626,16.0,0.0,0.0,463.0,8.9150390625,False,0,fast
inlinefunctionsTest98,inline-functions,4,row,True,True,False,True,False,False,True,False,4536.051,4026.361,0.0,3976.3610000000003,4329.0,9.79296875,True,0,slow
inlinefunctionsTest99,inline-functions,5,column,False,False,False,False,False,False,True,False,5612.711,5041.503,0.0,4991.503,5529.0,12.72265625,True,0,slow
inlinefunctionsTest100,inline-functions,2,row,False,True,True,False,True,True,False,False,506.64,17.26,0.0,0.0,450.0,8.91796875,False,0,fast
inlinefunctionsTest101,inline-functions,3,column,True,False,False,False,True,False,True,False,3557.568,3019.187,0.0,2969.187,3385.0,6.275390625,True,0,slow
inlinefunctionsTest102,inline-functions,4,row,True,False,False,False,False,False,False,False,538.958,23.218,0.0,0.0,498.0,9.205078125,False,0,fast
